tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations,cdd_18,hdd_18,cdd_18_ma3,hdd_18_ma3,cdd_18_ma7,hdd_18_ma7,feels_like_max,feels_like_min,ta_hourly_max,ta_hourly_min,heat_feels_th_2day_adv,heat_feels_th_2day_wrn,cold_th_2day_adv,cold_th_2day_wrn,dow,month,is_weekend,is_holiday,pop_total,ip_total
2020-05-24,18.02158018105028,21.854170793456767,14.34301988289456,83.41674131306694,2.473938351104938,7.613163335145249,4.634218352910105,16,0.0215801810502789,0.0,0.4530764793051579,0.0676138238865332,0.319712627035235,1.3488081962990464,21.986560782220383,18.16654064600786,20.51198328781924,15.783075872373656,0,0,0,0,6,5,1,0,51829023,102.0
2020-05-25,17.134573175342304,21.586950863418725,14.020054667054003,82.10054270750959,1.6996349979431395,0.0,2.7333741753148613,16,0.0,0.8654268246576962,0.4530764793051579,0.2884756082192226,0.1941756339879248,1.4724405998215744,21.793046097750207,17.0427009851335,20.65080372439201,14.484958612860584,0,0,0,0,0,5,0,0,51829023,102.0
2020-05-26,17.470267778344947,23.65649360204993,13.833015451593589,77.51746391592211,1.791157473680334,0.4712670138505211,5.614292443830168,16,0.0,0.5297322216550526,0.0071933936834263,0.4650530154375734,0.1941756339879248,0.9517664191465064,22.779827546926832,16.7216086175125,22.624700837984136,14.216265278625826,0,0,0,0,1,5,0,0,51829023,102.0
2020-05-27,18.09388568640391,24.3865155706292,13.278643135912468,67.14016470269944,2.275047868450075,0.0278470076505204,12.473285957946768,16,0.0938856864039117,0.0,0.0312952288013039,0.4650530154375734,0.2075878749027693,0.4362663094327418,22.5488059512184,16.006079850439434,23.3230177231008,13.795850680033066,0,0,0,0,2,5,0,0,51829023,102.0
2020-05-28,18.56234798406289,24.41429392948424,13.196730712056825,67.0123180616389,1.8223328963773813,0.0,10.350097878557348,16,0.5623479840628889,0.0,0.2187445568222668,0.1765774072183414,0.2879233011974677,0.2282857882817681,22.830859091837286,16.00122686575802,23.454289815573,13.723384019799088,0,0,0,0,3,5,0,0,51829023,102.0
2020-05-29,19.880289643893136,26.837182134419145,13.80966123555907,66.54884791287687,1.7233249698725737,0.0,11.834562393738349,16,1.880289643893136,0.0,0.845507771453312,0.0,0.5565361074679157,0.1993084351875355,24.78765642374249,16.538003484839685,25.62531415072206,14.161349580137742,0,0,0,0,4,5,0,0,51829023,102.0
2020-05-30,21.54750573052475,28.236925232026827,15.655339279692758,59.09105202889889,1.6542228395854564,0.0078099291973919,9.76099537319081,16,3.547505730524751,0.0,1.9967144528269247,0.0,0.8722298894192809,0.1993084351875355,25.69779693474856,17.938129765554105,27.507118380371534,15.925064940930865,0,0,0,0,5,5,1,0,51829023,102.0
2020-05-31,20.596406073485102,26.63215410408178,16.12524706475751,68.75442064188626,1.8885036343440225,1.1634398703598934,5.593014564445871,16,2.5964060734851024,0.0,2.674733815967663,0.0,1.2400621597671129,0.1993084351875355,25.271245222350185,18.425101339037305,25.55406553775862,16.452031876039786,0,0,0,0,6,5,1,0,51829023,102.0
2020-06-01,20.21621803289634,25.163994638679547,16.145437725113965,66.32544895357177,2.931415587363086,0.2615700820754423,11.26452532975588,16,2.2162180328963395,0.0,2.7867099456353976,0.0,1.5566647358951613,0.0756760316650075,23.575451547325542,18.302580440758703,24.40002306622679,17.174456832805806,0,0,0,0,0,6,0,0,51829023,95.3
2020-06-02,19.147609707016844,24.047039142528288,14.300332319596288,65.06929372564089,1.9539130864959569,0.8418047779908949,4.109876560860504,16,1.1476097070168445,0.0,1.9867446044660957,0.0,1.7206089797547104,0.0,22.125102680447903,16.456314806894873,22.825690250807916,14.68087476586235,0,0,0,0,1,6,0,0,51829023,95.3
