tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations
2022-01-13,-4.5106354477313495,-1.1703807116299496,-7.173735578025386,46.71382570957097,3.438213918386263,0.10588395918290662,8.28760620289983,16
2022-01-14,-3.8055266643983487,2.0834867771049663,-8.850048278507847,42.55831467532496,1.8038811690063083,0.00706738333636798,8.943718823046419,16
2022-01-15,0.25581311998875145,4.875906981386389,-4.979114076744589,48.21763100235269,1.2388875623995914,0.0,3.144596763259841,16
2022-01-16,-0.1354318406965555,4.817491390488286,-4.591664206472911,53.48568221862932,2.969283126951167,0.04073107082601343,8.236259886897576,16
2022-01-17,-3.3253196686920923,1.7552593557445586,-7.404074246100788,54.79952960628847,2.435842085538223,0.23247061502199937,5.428850251826249,16
2022-01-18,-4.231757790649193,1.0459433514289265,-8.667358501144593,44.42114115936613,2.0257891681411286,0.0,9.197725616486064,16
2022-01-19,-3.373351702261616,1.1402953278403036,-7.819378251202905,63.500202548500184,1.993444906570763,0.5613073634852966,3.295611494522894,16
2022-01-20,-3.6058231240638663,2.5861111943811985,-8.844243029972679,58.75365342368957,1.8095597219372552,0.0,9.055700847282566,16
2022-01-21,-1.8399052641692095,5.788979945542522,-8.28449912885229,56.84999102238261,1.204168470257938,0.0,9.032394433581748,16
2022-01-22,1.6704293711713634,7.988196952672397,-4.190446749801191,57.63762074049669,1.1734724179717348,0.01713886445543545,4.347900973575751,16
2022-01-23,3.6160569818587933,8.889013046861406,-0.011334407148128993,59.778309172500414,1.4585402569153787,0.0738289545772604,4.63536886517979,16
2022-01-24,4.476166002560153,8.698345773884801,-0.7991254657600722,59.124880117314746,2.5828334756182634,0.01511428149181167,4.120749431589293,16
2022-01-25,3.5560234621806073,5.759604621688293,1.821904536783909,77.48567512868334,1.7729072479932448,0.45093930022563755,0.28755913164628005,16
2022-01-26,2.1800788867785563,6.920440082880238,-1.092738377027969,62.38352336215926,2.0167306142078303,0.0,7.775068575349331,16
2022-01-27,0.6384623522702723,5.644649316730996,-3.1286299288878605,50.75146100321702,2.0108224710578746,0.0,8.770097329580699,16
2022-01-28,-0.7977530081336287,4.005884775683398,-4.072700615046493,46.81990045770293,2.414541984630426,0.0,8.879663859576846,16
2022-01-29,-1.8166385848817779,2.743809544027628,-5.39240683311379,45.372582547130804,2.43625566831168,0.0,8.822396505934213,15
2022-01-30,-1.670411816410719,3.9796410967094644,-7.023645611335108,45.219595763046705,2.082927969998193,0.0,9.386761163768266,16
