tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day,ta_avg_src,ta_max_src,ta_min_src,hm_avg_src,ws_avg_src
2017-07-09,184,28.2,30.2,26.1,80.1,2.4,0.0,6.3,20.68,raw,raw,raw,raw,raw
2017-07-10,184,30.3,34.1,27.5,69.0,6.2,,4.7,21.69,raw,raw,raw,raw,raw
2017-07-11,184,26.0,28.3,24.2,88.9,2.3,24.8,0.4,7.89,raw,raw,raw,raw,raw
2017-07-12,184,26.8,29.3,24.6,83.6,1.6,,10.7,25.8,raw,raw,raw,raw,raw
2017-07-13,184,27.4,30.8,24.8,76.9,1.7,,5.0,10.08,raw,raw,raw,raw,raw
2017-07-14,184,28.8,30.7,26.0,79.4,2.2,,8.3,22.51,raw,raw,raw,raw,raw
2017-07-15,184,29.2,32.5,27.4,76.5,2.4,,8.0,19.57,raw,raw,raw,raw,raw
2017-07-16,184,30.0,35.5,27.1,71.3,2.7,,10.0,24.71,raw,raw,raw,raw,raw
2017-07-17,184,30.8,34.5,28.1,63.1,3.4,,6.2,20.29,raw,raw,raw,raw,raw
2017-07-18,184,29.2,31.3,26.7,75.3,3.0,7.9,0.0,7.21,raw,raw,raw,raw,raw
2017-07-19,184,29.1,32.3,26.3,83.3,2.0,,9.6,24.67,raw,raw,raw,raw,raw
2017-07-20,184,31.1,34.8,27.9,69.8,1.9,,10.0,23.1,raw,raw,raw,raw,raw
2017-07-21,184,32.1,37.0,28.6,65.6,2.3,,12.5,26.48,raw,raw,raw,raw,raw
2017-07-22,184,30.1,34.2,27.9,78.3,2.4,,11.4,26.66,raw,raw,raw,raw,raw
2017-07-23,184,31.0,33.9,28.2,71.3,2.5,,5.2,19.09,raw,raw,raw,raw,raw
2017-07-24,184,31.8,34.9,29.4,64.9,2.9,,10.3,25.32,raw,raw,raw,raw,raw
2017-07-25,184,30.7,34.4,27.9,72.4,3.0,,7.9,22.46,raw,raw,raw,raw,raw
2017-07-26,184,26.8,28.8,25.5,86.6,3.3,0.0,0.0,3.07,raw,raw,raw,raw,raw
2017-07-27,184,28.3,31.9,26.1,79.4,3.4,,10.5,24.97,raw,raw,raw,raw,raw
2017-07-28,184,28.7,32.0,25.2,79.4,2.1,,11.2,24.66,raw,raw,raw,raw,raw
2017-07-29,184,29.2,32.0,27.6,81.6,2.4,,7.3,22.4,raw,raw,raw,raw,raw
2017-07-30,184,30.6,34.0,27.7,72.0,2.8,,5.9,18.93,raw,raw,raw,raw,raw
2017-07-31,184,30.6,36.3,28.2,73.4,2.4,1.8,4.8,17.67,raw,raw,raw,raw,raw
2017-08-01,184,31.0,35.7,28.3,74.3,2.7,0.0,7.7,21.04,raw,raw,raw,raw,raw
2017-08-02,184,29.6,32.9,28.2,74.8,4.0,,12.1,25.43,raw,raw,raw,raw,raw
2017-08-03,184,30.5,35.3,26.8,69.1,3.5,,10.4,24.11,raw,raw,raw,raw,raw
2017-08-04,184,29.7,32.5,28.1,84.4,3.7,,10.1,25.34,raw,raw,raw,raw,raw
2017-08-05,184,29.9,32.7,28.4,83.6,3.6,,9.1,24.0,raw,raw,raw,raw,raw
2017-08-06,184,30.2,33.1,28.7,77.4,3.4,,7.6,21.33,raw,raw,raw,raw,raw
2017-08-07,184,30.9,34.0,28.6,73.4,3.3,,10.5,24.2,raw,raw,raw,raw,raw
2017-08-08,184,29.5,32.8,24.7,75.5,1.9,58.7,0.7,8.6,raw,raw,raw,raw,raw
2017-08-09,184,29.2,31.8,26.0,79.5,4.2,11.8,2.5,12.63,raw,raw,raw,raw,raw
2017-08-10,184,28.7,32.0,27.2,75.6,2.1,0.0,5.6,19.52,raw,raw,raw,raw,raw
2017-08-11,184,28.8,31.6,26.5,70.1,1.7,,11.5,24.7,raw,raw,raw,raw,raw
2017-08-12,184,28.7,32.7,26.6,71.6,2.8,,6.0,18.51,raw,raw,raw,raw,raw
2017-08-13,184,27.7,30.0,26.8,74.8,4.0,0.5,0.0,8.04,raw,raw,raw,raw,raw
2017-08-14,184,28.7,32.5,25.2,85.1,2.9,50.9,0.7,9.89,raw,raw,raw,raw,raw
2017-08-15,184,28.9,32.8,27.3,80.5,3.2,1.2,6.3,18.35,raw,raw,raw,raw,raw
2017-08-16,184,28.3,31.2,26.2,73.1,3.4,0.0,9.5,23.61,raw,raw,raw,raw,raw
2017-08-17,184,27.7,30.6,25.2,74.9,2.4,2.3,8.3,21.84,raw,raw,raw,raw,raw
2017-08-18,184,27.2,29.7,24.6,72.9,2.0,0.0,7.0,19.2,raw,raw,raw,raw,raw
2017-08-19,184,27.6,33.0,25.3,76.6,2.0,2.9,4.2,10.68,raw,raw,raw,raw,raw
2017-08-20,184,28.9,33.3,25.9,75.8,2.2,3.1,7.3,18.36,raw,raw,raw,raw,raw
2017-08-21,184,28.0,31.7,23.9,84.0,2.5,27.4,5.5,18.32,raw,raw,raw,raw,raw
2017-08-22,184,30.0,32.8,26.8,80.1,1.9,0.1,9.7,22.92,raw,raw,raw,raw,raw
2017-08-23,184,30.7,33.1,28.0,77.4,2.3,,9.7,22.52,raw,raw,raw,raw,raw
2017-08-24,184,31.5,35.7,28.5,69.4,3.8,,12.2,24.96,raw,raw,raw,raw,raw
2017-08-25,184,29.6,32.5,27.9,79.5,3.7,0.6,6.4,19.12,raw,raw,raw,raw,raw
2017-08-26,184,27.2,29.8,24.4,54.9,2.2,,9.9,24.03,raw,raw,raw,raw,raw
2017-08-27,184,26.6,29.7,22.7,60.6,3.0,,12.1,24.25,raw,raw,raw,raw,raw
2017-08-28,184,28.8,33.5,24.6,65.9,2.3,,12.0,24.22,raw,raw,raw,raw,raw
2017-08-29,184,26.6,28.9,23.3,64.1,2.9,,7.2,18.09,raw,raw,raw,raw,raw
2017-08-30,184,24.2,26.7,22.1,57.8,2.6,,5.8,19.17,raw,raw,raw,raw,raw
2017-08-31,184,24.3,27.4,22.7,66.6,2.0,,9.7,22.24,raw,raw,raw,raw,raw
2017-09-01,184,25.1,27.6,23.3,67.3,2.6,,10.1,23.62,raw,raw,raw,raw,raw
2017-09-02,184,23.5,25.8,21.9,63.9,2.6,,5.7,15.79,raw,raw,raw,raw,raw
2017-09-03,184,24.4,26.8,21.9,66.3,2.7,,7.0,20.09,raw,raw,raw,raw,raw
2017-09-04,184,24.5,26.0,23.6,81.3,2.6,3.2,0.0,5.39,raw,raw,raw,raw,raw
2017-09-05,184,25.9,28.5,23.0,84.3,2.3,2.2,0.1,8.87,raw,raw,raw,raw,raw
2017-09-06,184,27.9,32.1,24.5,76.3,3.3,19.7,4.3,15.44,raw,raw,raw,raw,raw
2017-09-07,184,22.7,24.6,20.3,86.6,2.1,35.9,0.0,6.18,raw,raw,raw,raw,raw
2017-09-08,184,23.7,27.1,21.2,74.3,2.1,,9.7,22.85,raw,raw,raw,raw,raw
2017-09-09,184,24.7,27.9,21.0,69.4,2.4,,4.5,16.76,raw,raw,raw,raw,raw
2017-09-10,184,25.9,30.3,22.2,68.4,2.7,0.0,6.3,17.95,raw,raw,raw,raw,raw
2017-09-11,184,25.3,29.1,22.6,85.3,4.1,21.3,0.3,7.51,raw,raw,raw,raw,raw
2017-09-12,184,24.5,27.6,22.3,74.4,2.6,,10.4,22.58,raw,raw,raw,raw,raw
2017-09-13,184,23.9,27.3,19.7,53.0,1.8,,11.3,22.94,raw,raw,raw,raw,raw
2017-09-14,184,24.2,26.7,21.8,70.9,3.5,,3.8,14.07,raw,raw,raw,raw,raw
2017-09-15,184,23.7,25.0,23.0,66.9,4.8,,0.0,5.03,raw,raw,raw,raw,raw
2017-09-16,184,23.3,23.5,22.7,76.0,5.5,0.2,0.0,2.14,raw,raw,raw,raw,raw
2017-09-17,184,23.3,26.3,21.6,76.9,4.0,0.1,2.2,8.78,raw,raw,raw,raw,raw
2017-09-18,184,23.5,26.9,20.5,72.5,2.3,,10.2,20.94,raw,raw,raw,raw,raw
2017-09-19,184,24.9,29.9,21.8,61.5,2.3,,3.2,12.14,raw,raw,raw,raw,raw
2017-09-20,184,23.9,26.2,21.5,69.5,2.8,0.0,0.0,5.47,raw,raw,raw,raw,raw
2017-09-21,184,21.9,24.6,19.0,66.9,1.9,,4.2,14.4,raw,raw,raw,raw,raw
2017-09-22,184,23.6,28.1,21.6,73.0,2.1,0.0,5.2,13.6,raw,raw,raw,raw,raw
2017-09-23,184,22.5,26.6,20.6,72.8,1.5,0.0,3.1,8.63,raw,raw,raw,raw,raw
2017-09-24,184,23.7,29.2,20.4,67.0,2.3,,6.2,16.06,raw,raw,raw,raw,raw
2017-09-25,184,24.9,28.5,21.9,67.9,3.0,,4.9,14.01,raw,raw,raw,raw,raw
2017-09-26,184,25.8,29.6,23.9,75.6,4.0,0.4,2.0,12.99,raw,raw,raw,raw,raw
2017-09-27,184,23.5,25.6,21.4,89.4,3.8,0.4,0.0,2.87,raw,raw,raw,raw,raw
2017-09-28,184,22.9,26.2,21.0,71.9,3.8,,6.0,15.61,raw,raw,raw,raw,raw
2017-09-29,184,20.8,24.2,18.5,51.6,2.6,,9.5,20.7,raw,raw,raw,raw,raw
2017-09-30,184,22.6,28.2,18.0,48.3,3.0,,10.7,20.6,raw,raw,raw,raw,raw
2017-10-01,184,23.2,27.0,19.9,65.6,3.7,38.4,0.0,1.96,raw,raw,raw,raw,raw
2017-10-02,184,22.6,26.2,21.1,93.4,3.7,67.5,0.3,4.21,raw,raw,raw,raw,raw
2017-10-03,184,21.4,24.0,19.4,75.9,3.1,0.2,5.4,14.27,raw,raw,raw,raw,raw
2017-10-04,184,20.9,23.1,19.1,70.6,2.7,0.0,1.0,7.26,raw,raw,raw,raw,raw
2017-10-05,184,20.7,22.5,17.1,68.6,2.8,8.4,0.0,4.89,raw,raw,raw,raw,raw
2017-10-06,184,20.7,23.1,17.0,94.5,3.1,10.6,0.0,3.62,raw,raw,raw,raw,raw
2017-10-07,184,21.3,22.9,20.4,80.4,2.4,,6.5,14.75,raw,raw,raw,raw,raw
2017-10-08,184,22.8,25.2,19.7,78.1,2.9,,9.5,17.75,raw,raw,raw,raw,raw
2017-10-09,184,23.4,25.9,19.7,80.1,2.4,,10.2,18.44,raw,raw,raw,raw,raw
2017-10-10,184,24.2,27.4,21.7,73.3,1.8,,9.8,18.06,raw,raw,raw,raw,raw
2017-10-11,184,20.9,25.7,18.1,78.1,2.4,0.0,0.6,4.58,raw,raw,raw,raw,raw
2017-10-12,184,17.5,18.7,15.7,77.6,2.3,0.8,0.0,2.46,raw,raw,raw,raw,raw
2017-10-13,184,17.6,19.8,15.2,53.5,2.8,,6.6,15.79,raw,raw,raw,raw,raw
2017-10-14,184,18.6,20.4,17.1,67.3,3.1,0.8,0.0,4.28,raw,raw,raw,raw,raw
2017-10-15,184,18.1,20.1,16.0,83.1,5.0,20.0,0.0,4.59,raw,raw,raw,raw,raw
2017-10-16,184,18.0,20.3,16.7,83.9,3.8,15.3,0.0,2.73,raw,raw,raw,raw,raw
2017-10-17,184,19.7,20.7,17.2,71.4,3.8,0.0,0.0,6.57,raw,raw,raw,raw,raw
2017-10-18,184,19.5,20.4,19.0,71.1,4.6,0.0,0.0,1.97,raw,raw,raw,raw,raw
2017-10-19,184,18.6,20.3,16.4,70.5,2.4,,0.1,6.79,raw,raw,raw,raw,raw
2017-10-20,184,19.2,22.1,16.0,73.1,2.8,0.0,6.7,15.13,raw,raw,raw,raw,raw
2017-10-21,184,19.7,22.0,17.9,63.3,4.5,,10.0,17.34,raw,raw,raw,raw,raw
2017-10-22,184,19.8,21.4,18.7,58.3,5.2,,6.9,14.76,raw,raw,raw,raw,raw
2017-10-23,184,17.9,20.4,15.5,55.0,2.7,,7.2,15.01,raw,raw,raw,raw,raw
2017-10-24,184,17.5,21.0,14.3,62.0,2.0,,5.6,12.18,raw,raw,raw,raw,raw
2017-10-25,184,16.3,19.6,13.6,61.6,2.1,,10.0,16.65,raw,raw,raw,raw,raw
2017-10-26,184,17.2,21.0,12.9,68.5,2.5,,8.9,15.86,raw,raw,raw,raw,raw
2017-10-27,184,18.4,21.0,15.6,74.3,2.3,,6.0,13.23,raw,raw,raw,raw,raw
2017-10-28,184,19.7,20.5,17.8,77.6,4.1,,0.0,1.67,raw,raw,raw,raw,raw
2017-10-29,184,16.8,20.5,13.3,66.9,6.9,,4.3,9.17,raw,raw,raw,raw,raw
2017-10-30,184,13.2,16.2,10.6,56.9,4.1,,7.3,13.76,raw,raw,raw,raw,raw
2017-10-31,184,13.4,17.6,9.8,60.9,2.0,,10.0,16.29,raw,raw,raw,raw,raw
2017-11-01,184,14.1,18.5,10.8,68.0,2.2,,7.7,14.1,raw,raw,raw,raw,raw
2017-11-02,184,15.6,19.6,12.2,66.3,2.1,,7.9,14.35,raw,raw,raw,raw,raw
2017-11-03,184,16.1,21.2,12.9,66.1,3.2,,4.7,10.1,raw,raw,raw,raw,raw
2017-11-04,184,11.7,13.8,8.9,54.8,4.4,,3.4,9.12,raw,raw,raw,raw,raw
2017-11-05,184,11.8,15.5,8.7,59.8,1.9,,9.3,15.36,raw,raw,raw,raw,raw
2017-11-06,184,15.8,19.8,10.1,71.8,2.5,,8.2,13.26,raw,raw,raw,raw,raw
2017-11-07,184,19.8,23.8,15.7,76.4,1.3,0.1,0.5,6.33,raw,raw,raw,raw,raw
2017-11-08,184,17.0,20.5,12.5,75.4,3.5,0.0,4.4,9.93,raw,raw,raw,raw,raw
2017-11-09,184,14.4,19.0,10.1,63.9,2.3,,9.7,14.86,raw,raw,raw,raw,raw
2017-11-10,184,17.2,24.2,12.8,65.6,3.6,0.0,7.7,13.01,raw,raw,raw,raw,raw
2017-11-11,184,12.2,14.5,10.5,55.8,3.6,,7.7,13.08,raw,raw,raw,raw,raw
2017-11-12,184,11.7,14.9,8.0,66.1,1.9,,4.9,9.99,raw,raw,raw,raw,raw
2017-11-13,184,13.2,17.1,9.4,70.8,1.9,,2.8,7.38,raw,raw,raw,raw,raw
2017-11-14,184,14.8,17.3,12.1,55.0,2.9,,7.7,12.46,raw,raw,raw,raw,raw
2017-11-15,184,12.6,15.3,11.1,51.6,3.4,,7.8,12.28,raw,raw,raw,raw,raw
2017-11-16,184,11.0,13.7,8.8,59.0,2.2,,7.8,11.8,raw,raw,raw,raw,raw
2017-11-17,184,12.8,15.8,8.9,64.4,2.1,0.9,0.0,3.02,raw,raw,raw,raw,raw
2017-11-18,184,7.9,14.4,5.9,65.3,6.4,0.1,1.1,5.11,raw,raw,raw,raw,raw
2017-11-19,184,8.0,9.8,6.5,54.3,4.0,0.0,6.8,11.93,raw,raw,raw,raw,raw
2017-11-20,184,9.7,13.1,7.6,61.3,2.8,2.3,3.9,9.7,raw,raw,raw,raw,raw
2017-11-21,184,9.7,13.5,6.0,63.3,1.9,,5.3,9.85,raw,raw,raw,raw,raw
2017-11-22,184,12.3,15.3,10.1,69.5,3.1,0.7,0.0,4.13,raw,raw,raw,raw,raw
2017-11-23,184,9.7,11.2,8.9,51.6,5.7,0.0,2.1,6.19,raw,raw,raw,raw,raw
2017-11-24,184,10.3,13.0,8.3,52.9,5.3,0.0,4.0,8.89,raw,raw,raw,raw,raw
2017-11-25,184,12.0,16.2,7.7,54.1,2.5,,3.8,8.39,raw,raw,raw,raw,raw
2017-11-26,184,14.1,17.2,10.9,67.5,3.5,1.6,1.4,6.64,raw,raw,raw,raw,raw
2017-11-27,184,9.4,11.8,7.4,65.3,2.3,,8.6,12.03,raw,raw,raw,raw,raw
2017-11-28,184,12.5,16.1,7.0,87.6,1.4,2.6,2.7,4.06,raw,raw,raw,raw,raw
2017-11-29,184,12.1,14.5,9.2,74.1,2.7,10.9,0.0,3.47,raw,raw,raw,raw,raw
2017-11-30,184,7.4,9.7,5.0,60.9,3.6,,4.1,7.48,raw,raw,raw,raw,raw
2017-12-01,184,6.0,8.2,3.9,59.3,3.4,,1.7,5.61,raw,raw,raw,raw,raw
2017-12-02,184,6.7,10.8,2.9,59.4,2.0,,5.6,10.1,raw,raw,raw,raw,raw
2017-12-03,184,10.0,14.3,5.4,62.4,2.0,,7.5,9.6,raw,raw,raw,raw,raw
2017-12-04,184,8.9,12.3,5.8,65.9,4.6,0.0,0.1,2.61,raw,raw,raw,raw,raw
2017-12-05,184,5.4,7.5,2.4,67.3,5.8,4.3,0.7,3.71,raw,raw,raw,raw,raw
2017-12-06,184,8.3,11.3,5.7,56.5,2.5,0.2,2.9,6.04,raw,raw,raw,raw,raw
2017-12-07,184,9.7,13.2,7.3,57.6,3.9,0.2,3.2,7.52,raw,raw,raw,raw,raw
2017-12-08,184,5.7,7.5,3.8,62.8,6.6,0.0,0.3,2.55,raw,raw,raw,raw,raw
2017-12-09,184,8.8,11.7,6.3,54.5,3.4,0.0,1.0,4.4,raw,raw,raw,raw,raw
2017-12-10,184,10.6,13.3,8.1,60.3,5.2,8.3,2.8,6.4,raw,raw,raw,raw,raw
2017-12-11,184,6.2,9.3,3.5,60.1,6.9,0.3,2.7,7.54,raw,raw,raw,raw,raw
2017-12-12,184,3.2,4.6,2.2,64.1,5.2,0.0,0.0,2.54,raw,raw,raw,raw,raw
2017-12-13,184,3.3,4.8,2.5,61.3,4.2,0.0,0.2,2.23,raw,raw,raw,raw,raw
2017-12-14,184,5.1,7.7,0.7,57.4,1.9,,1.9,6.2,raw,raw,raw,raw,raw
2017-12-15,184,6.9,9.3,4.3,58.8,2.3,0.0,5.1,9.18,raw,raw,raw,raw,raw
2017-12-16,184,5.8,9.4,1.6,66.5,7.0,1.1,0.9,4.29,raw,raw,raw,raw,raw
2017-12-17,184,3.9,5.6,2.1,70.3,5.1,1.0,0.1,3.06,raw,raw,raw,raw,raw
2017-12-18,184,7.2,8.8,4.5,58.6,3.7,0.0,0.0,2.23,raw,raw,raw,raw,raw
2017-12-19,184,6.3,9.5,3.8,58.5,4.8,,0.7,4.0,raw,raw,raw,raw,raw
2017-12-20,184,6.1,8.4,4.2,57.6,3.3,0.4,4.2,7.57,raw,raw,raw,raw,raw
2017-12-21,184,7.4,9.8,6.1,56.6,3.1,,2.7,6.86,raw,raw,raw,raw,raw
2017-12-22,184,8.3,12.3,4.6,62.4,2.2,,8.4,10.28,raw,raw,raw,raw,raw
2017-12-23,184,11.4,15.1,7.9,66.9,2.0,,5.1,9.18,raw,raw,raw,raw,raw
2017-12-24,184,11.3,14.6,7.9,69.3,5.8,6.7,0.2,2.45,raw,raw,raw,raw,raw
2017-12-25,184,6.0,8.0,5.4,56.4,5.2,,0.2,3.35,raw,raw,raw,raw,raw
2017-12-26,184,7.0,9.4,4.2,55.3,5.4,0.0,2.9,6.64,raw,raw,raw,raw,raw
2017-12-27,184,4.0,5.9,2.4,56.1,3.4,,5.6,9.46,raw,raw,raw,raw,raw
2017-12-28,184,5.4,7.2,2.3,57.4,1.5,,0.1,5.86,raw,raw,raw,raw,raw
2017-12-29,184,8.5,11.7,4.0,66.0,2.3,,6.8,9.89,raw,raw,raw,raw,raw
2017-12-30,184,10.5,12.5,9.5,65.6,2.3,1.4,1.4,5.72,raw,raw,raw,raw,raw
2017-12-31,184,7.8,9.8,6.7,59.1,5.2,1.5,2.1,6.25,raw,raw,raw,raw,raw
2018-01-01,184,6.4,8.8,4.0,53.4,3.5,,2.7,5.97,raw,raw,raw,raw,raw
2018-01-02,184,7.0,10.1,3.0,53.5,2.2,,8.2,10.53,raw,raw,raw,raw,raw
2018-01-03,184,5.0,8.4,3.5,60.3,3.4,,3.2,7.84,raw,raw,raw,raw,raw
2018-01-04,184,3.9,4.6,2.4,70.0,2.6,0.6,0.0,2.19,raw,raw,raw,raw,raw
2018-01-05,184,5.1,6.5,1.9,70.5,4.1,4.2,0.0,1.26,raw,raw,raw,raw,raw
2018-01-06,184,6.2,8.7,4.8,60.4,3.1,,4.5,9.92,raw,raw,raw,raw,raw
2018-01-07,184,8.5,11.5,4.4,71.1,2.1,3.6,0.0,2.7,raw,raw,raw,raw,raw
2018-01-08,184,8.7,11.3,6.1,83.6,4.5,4.1,0.0,1.07,raw,raw,raw,raw,raw
2018-01-09,184,4.9,7.0,2.8,58.1,7.5,0.4,1.6,5.21,raw,raw,raw,raw,raw
2018-01-10,184,2.4,5.9,-0.5,71.9,8.9,3.4,1.7,5.45,raw,raw,raw,raw,raw
2018-01-11,184,0.0,1.7,-2.2,81.0,7.0,8.3,1.2,5.74,raw,raw,raw,raw,raw
2018-01-12,184,0.7,2.3,-2.3,71.1,5.1,1.8,0.0,2.86,raw,raw,raw,raw,raw
2018-01-13,184,4.5,6.9,1.4,61.3,2.7,0.0,0.8,5.56,raw,raw,raw,raw,raw
2018-01-14,184,7.8,12.9,3.1,61.6,1.8,,5.6,10.01,raw,raw,raw,raw,raw
2018-01-15,184,10.8,14.4,7.8,70.9,2.3,,6.8,11.04,raw,raw,raw,raw,raw
2018-01-16,184,12.1,14.4,8.7,88.6,1.9,16.5,0.0,1.66,raw,raw,raw,raw,raw
2018-01-17,184,9.5,11.5,8.5,80.9,2.9,3.8,1.4,5.83,raw,raw,raw,raw,raw
2018-01-18,184,8.9,10.8,6.3,66.6,2.8,,0.7,5.0,raw,raw,raw,raw,raw
2018-01-19,184,6.8,9.4,4.3,53.9,2.0,,8.9,13.1,raw,raw,raw,raw,raw
2018-01-20,184,6.1,9.9,2.8,52.9,1.9,,8.7,11.86,raw,raw,raw,raw,raw
2018-01-21,184,8.5,11.4,3.9,54.4,2.3,,8.4,12.94,raw,raw,raw,raw,raw
2018-01-22,184,9.0,10.9,7.1,66.1,4.0,0.7,1.6,5.45,raw,raw,raw,raw,raw
2018-01-23,184,2.1,7.6,0.0,68.1,5.5,0.3,0.1,2.6,raw,raw,raw,raw,raw
2018-01-24,184,-1.2,1.2,-2.4,73.4,5.2,4.5,0.8,5.66,raw,raw,raw,raw,raw
2018-01-25,184,-1.9,-1.2,-2.6,72.0,5.2,0.0,0.1,2.18,raw,raw,raw,raw,raw
2018-01-26,184,-1.3,-0.4,-2.1,68.3,4.9,0.1,0.6,3.81,raw,raw,raw,raw,raw
2018-01-27,184,0.9,3.6,-1.6,61.3,2.3,,4.8,11.37,raw,raw,raw,raw,raw
2018-01-28,184,2.6,4.6,0.5,69.6,3.9,2.0,0.6,4.86,raw,raw,raw,raw,raw
2018-01-29,184,1.8,4.0,-0.1,70.5,5.9,1.7,0.3,3.54,raw,raw,raw,raw,raw
2018-01-30,184,2.2,4.1,-0.2,71.1,3.4,1.5,0.5,5.5,raw,raw,raw,raw,raw
2018-01-31,184,3.8,5.0,2.1,65.9,2.0,0.5,0.0,1.7,raw,raw,raw,raw,raw
2018-02-01,184,4.5,6.8,3.2,55.3,3.9,0.0,4.6,9.8,raw,raw,raw,raw,raw
2018-02-02,184,3.8,6.1,1.6,51.0,3.2,,4.9,11.96,raw,raw,raw,raw,raw
2018-02-03,184,1.4,4.9,-0.7,71.1,6.3,1.1,0.3,3.37,raw,raw,raw,raw,raw
2018-02-04,184,-0.4,0.8,-2.3,70.9,6.8,5.9,0.2,4.38,raw,raw,raw,raw,raw
2018-02-05,184,0.2,2.6,-1.7,74.4,6.3,3.5,1.1,5.76,raw,raw,raw,raw,raw
2018-02-06,184,-0.6,0.8,-2.5,74.9,5.9,5.7,0.2,4.23,raw,raw,raw,raw,raw
2018-02-07,184,0.6,1.9,-1.3,77.4,3.1,1.7,0.0,2.92,raw,raw,raw,raw,raw
2018-02-08,184,2.5,6.8,-0.7,77.4,2.0,3.1,3.1,10.43,raw,raw,raw,raw,raw
2018-02-09,184,6.0,11.2,1.4,63.3,2.1,,7.1,12.89,raw,raw,raw,raw,raw
2018-02-10,184,5.8,7.9,2.7,66.4,3.7,2.2,1.1,5.12,raw,raw,raw,raw,raw
2018-02-11,184,2.5,5.4,1.0,58.3,6.5,0.8,2.3,8.08,raw,raw,raw,raw,raw
2018-02-12,184,2.7,4.1,-0.1,54.0,7.2,0.0,0.9,6.47,raw,raw,raw,raw,raw
2018-02-13,184,4.9,8.3,2.7,42.3,4.2,,9.6,16.45,raw,raw,raw,raw,raw
2018-02-14,184,9.8,15.4,2.5,60.0,3.4,,8.2,14.37,raw,raw,raw,raw,raw
2018-02-15,184,7.1,10.5,4.6,64.4,2.1,0.0,3.4,8.13,raw,raw,raw,raw,raw
2018-02-16,184,6.1,9.7,3.9,54.8,2.6,,0.8,7.47,raw,raw,raw,raw,raw
2018-02-17,184,4.4,7.5,2.8,47.9,3.4,,10.2,17.37,raw,raw,raw,raw,raw
2018-02-18,184,6.7,10.2,1.7,56.1,1.9,0.9,4.3,9.87,raw,raw,raw,raw,raw
2018-02-19,184,8.3,10.5,5.5,65.5,2.2,2.1,0.0,5.03,raw,raw,raw,raw,raw
2018-02-20,184,8.4,11.9,4.6,56.1,2.5,,8.1,15.88,raw,raw,raw,raw,raw
2018-02-21,184,5.5,7.5,4.2,44.8,3.1,,0.9,8.89,raw,raw,raw,raw,raw
2018-02-22,184,5.0,7.6,3.2,37.9,3.1,,8.9,13.99,raw,raw,raw,raw,raw
2018-02-23,184,8.7,13.1,3.3,56.8,3.2,,8.8,16.43,raw,raw,raw,raw,raw
2018-02-24,184,9.4,13.3,5.3,56.5,2.2,,7.3,15.78,raw,raw,raw,raw,raw
2018-02-25,184,9.8,13.2,6.7,60.9,2.0,,4.4,12.22,raw,raw,raw,raw,raw
2018-02-26,184,8.1,11.9,4.2,50.8,1.7,,10.7,18.91,raw,raw,raw,raw,raw
2018-02-27,184,10.6,15.0,5.8,55.8,2.5,,10.0,17.51,raw,raw,raw,raw,raw
2018-02-28,184,11.0,17.5,6.9,83.4,5.6,59.6,0.8,2.76,raw,raw,raw,raw,raw
2018-03-01,184,6.8,10.5,3.3,66.9,5.8,,2.5,10.27,raw,raw,raw,raw,raw
2018-03-02,184,5.7,9.1,2.8,62.1,1.9,,9.1,19.23,raw,raw,raw,raw,raw
2018-03-03,184,12.0,19.2,6.0,74.5,1.8,,4.6,11.22,raw,raw,raw,raw,raw
2018-03-04,184,17.2,23.2,10.9,78.3,2.7,0.8,9.4,19.26,raw,raw,raw,raw,raw
2018-03-05,184,10.4,21.7,8.2,93.3,3.9,3.9,0.0,1.63,raw,raw,raw,raw,raw
2018-03-06,184,9.6,11.3,8.2,65.3,3.5,,8.4,19.23,raw,raw,raw,raw,raw
2018-03-07,184,10.0,11.6,8.4,78.4,3.8,30.1,0.0,3.07,raw,raw,raw,raw,raw
2018-03-08,184,6.8,8.6,5.1,82.5,5.4,18.2,0.0,2.57,raw,raw,raw,raw,raw
2018-03-09,184,5.6,7.8,4.2,69.3,2.8,,1.3,7.44,raw,raw,raw,raw,raw
2018-03-10,184,8.1,11.5,4.3,64.5,2.7,,9.1,20.75,raw,raw,raw,raw,raw
2018-03-11,184,8.7,12.1,5.1,67.9,1.8,,9.6,18.19,raw,raw,raw,raw,raw
2018-03-12,184,11.2,15.3,7.0,66.4,1.9,,9.4,19.19,raw,raw,raw,raw,raw
2018-03-13,184,14.7,19.2,9.6,52.9,2.1,,10.7,20.87,raw,raw,raw,raw,raw
2018-03-14,184,16.9,20.3,12.5,61.5,1.9,,8.9,19.34,raw,raw,raw,raw,raw
2018-03-15,184,17.1,21.7,12.0,85.9,3.5,16.0,0.4,6.36,raw,raw,raw,raw,raw
2018-03-16,184,9.5,12.1,8.8,78.1,3.1,1.9,0.2,5.22,raw,raw,raw,raw,raw
2018-03-17,184,10.0,13.8,7.3,64.0,3.6,,9.4,21.86,raw,raw,raw,raw,raw
2018-03-18,184,15.2,22.3,7.8,73.1,2.2,3.1,2.2,10.88,raw,raw,raw,raw,raw
2018-03-19,184,12.6,16.2,10.1,95.3,3.0,8.7,0.0,4.06,raw,raw,raw,raw,raw
2018-03-20,184,8.3,10.2,6.5,80.3,6.0,14.1,0.0,1.51,raw,raw,raw,raw,raw
