tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day,ta_avg_src,ta_max_src,ta_min_src,hm_avg_src,ws_avg_src
2017-09-21,101,16.5,24.6,11.3,79.8,1.2,,8.1,17.69,raw,raw,raw,raw,raw
2017-09-22,101,17.6,25.0,12.4,82.0,1.1,,7.5,15.26,raw,raw,raw,raw,raw
2017-09-23,101,19.3,26.1,14.0,83.5,0.9,,6.4,14.7,raw,raw,raw,raw,raw
2017-09-24,101,20.4,26.5,15.9,81.5,1.2,0.0,5.3,13.22,raw,raw,raw,raw,raw
2017-09-25,101,20.1,27.4,15.3,82.8,1.3,,7.3,15.58,raw,raw,raw,raw,raw
2017-09-26,101,21.1,27.8,15.4,82.8,1.0,0.2,7.3,15.67,raw,raw,raw,raw,raw
2017-09-27,101,20.6,25.0,17.5,85.9,1.1,0.0,0.5,6.6,raw,raw,raw,raw,raw
2017-09-28,101,18.6,24.0,12.4,59.6,1.8,,10.4,17.87,raw,raw,raw,raw,raw
2017-09-29,101,13.5,21.4,6.5,63.9,1.4,,9.7,17.67,raw,raw,raw,raw,raw
2017-09-30,101,16.3,23.8,9.2,77.9,0.9,,8.1,14.99,raw,raw,raw,raw,raw
2017-10-01,101,16.4,18.9,14.8,92.6,0.8,3.8,0.1,4.38,raw,raw,raw,raw,raw
2017-10-02,101,19.5,25.9,14.9,78.3,1.5,3.6,9.6,17.23,raw,raw,raw,raw,raw
2017-10-03,101,16.7,20.5,13.4,76.6,2.0,,4.2,11.76,raw,raw,raw,raw,raw
2017-10-04,101,15.1,21.2,10.0,71.6,1.7,,9.5,16.07,raw,raw,raw,raw,raw
2017-10-05,101,15.9,21.6,10.7,79.9,1.2,,6.3,13.28,raw,raw,raw,raw,raw
2017-10-06,101,15.8,18.0,13.2,92.4,1.4,2.9,0.0,4.57,raw,raw,raw,raw,raw
2017-10-07,101,19.8,25.1,15.8,82.3,0.9,,4.9,12.52,raw,raw,raw,raw,raw
2017-10-08,101,20.9,26.8,17.6,83.0,0.9,,7.3,13.84,raw,raw,raw,raw,raw
2017-10-09,101,20.3,25.1,17.4,83.5,0.8,,1.7,8.0,raw,raw,raw,raw,raw
2017-10-10,101,18.9,24.9,16.0,84.9,1.4,3.0,2.4,9.39,raw,raw,raw,raw,raw
2017-10-11,101,15.4,18.9,12.6,84.9,1.6,29.6,3.3,7.99,raw,raw,raw,raw,raw
2017-10-12,101,12.1,15.1,7.9,86.3,1.0,,0.0,4.32,raw,raw,raw,raw,raw
2017-10-13,101,11.3,18.0,6.7,76.1,1.1,,7.6,14.02,raw,raw,raw,raw,raw
2017-10-14,101,11.1,19.0,4.9,72.3,0.9,,7.9,14.62,raw,raw,raw,raw,raw
2017-10-15,101,12.9,20.4,5.6,69.3,1.2,,8.9,14.82,raw,raw,raw,raw,raw
2017-10-16,101,14.5,20.7,11.1,78.6,0.7,,5.2,11.04,raw,raw,raw,raw,raw
2017-10-17,101,13.6,21.5,7.5,75.5,1.2,,9.9,15.12,raw,raw,raw,raw,raw
2017-10-18,101,13.9,17.6,11.3,82.9,0.8,7.0,0.7,5.57,raw,raw,raw,raw,raw
2017-10-19,101,14.7,21.4,10.5,81.1,0.7,0.1,9.0,14.7,raw,raw,raw,raw,raw
2017-10-20,101,13.3,21.5,8.9,83.0,0.8,,6.6,12.51,raw,raw,raw,raw,raw
2017-10-21,101,13.4,23.0,7.9,79.3,0.9,,7.0,12.77,raw,raw,raw,raw,raw
2017-10-22,101,12.3,18.5,6.9,71.9,2.4,0.0,4.4,7.33,raw,raw,raw,raw,raw
2017-10-23,101,11.8,17.3,7.1,61.9,1.9,,9.7,14.23,raw,raw,raw,raw,raw
2017-10-24,101,10.3,18.7,4.9,77.3,0.8,,9.4,13.96,raw,raw,raw,raw,raw
2017-10-25,101,10.1,19.4,4.0,81.1,0.7,,6.4,11.55,raw,raw,raw,raw,raw
2017-10-26,101,11.3,15.9,6.3,79.8,0.7,,2.9,8.0,raw,raw,raw,raw,raw
2017-10-27,101,13.6,22.7,8.6,71.9,0.7,,9.2,13.21,raw,raw,raw,raw,raw
2017-10-28,101,12.9,23.0,5.7,78.5,0.7,,9.3,13.0,raw,raw,raw,raw,raw
2017-10-29,101,10.3,18.1,4.3,71.8,1.3,,5.5,9.18,raw,raw,raw,raw,raw
2017-10-30,101,5.4,13.5,-1.6,56.8,1.0,,9.4,13.63,raw,raw,raw,raw,raw
2017-10-31,101,6.7,15.8,-2.6,68.8,1.0,,9.3,13.05,raw,raw,raw,raw,raw
2017-11-01,101,11.0,16.5,6.2,83.1,0.8,,1.4,5.35,raw,raw,raw,raw,raw
2017-11-02,101,12.9,16.8,9.6,91.3,0.4,3.7,0.7,3.64,raw,raw,raw,raw,raw
2017-11-03,101,12.8,17.6,7.1,70.4,1.8,2.3,4.7,8.83,raw,raw,raw,raw,raw
2017-11-04,101,7.4,13.1,1.7,65.0,1.3,,8.2,10.46,raw,raw,raw,raw,raw
2017-11-05,101,5.2,14.6,-1.9,76.5,0.8,,9.1,12.27,raw,raw,raw,raw,raw
2017-11-06,101,8.2,16.5,1.9,80.1,0.8,,7.2,10.3,raw,raw,raw,raw,raw
2017-11-07,101,10.7,16.7,4.0,81.5,0.5,,4.1,7.87,raw,raw,raw,raw,raw
2017-11-08,101,11.7,18.4,4.6,61.6,1.5,,8.5,10.45,raw,raw,raw,raw,raw
2017-11-09,101,6.4,15.4,0.1,69.8,0.6,,8.9,11.42,raw,raw,raw,raw,raw
2017-11-10,101,7.1,14.3,1.2,72.1,1.8,5.3,0.5,3.65,raw,raw,raw,raw,raw
2017-11-11,101,4.6,11.1,-0.2,57.6,1.1,,8.9,11.77,raw,raw,raw,raw,raw
2017-11-12,101,2.8,11.2,-2.9,75.9,0.8,,6.5,9.53,raw,raw,raw,raw,raw
2017-11-13,101,4.7,8.3,-1.2,80.4,0.7,0.2,0.3,4.02,raw,raw,raw,raw,raw
2017-11-14,101,5.6,11.3,1.2,57.3,1.8,,8.7,11.37,raw,raw,raw,raw,raw
2017-11-15,101,1.9,6.1,-2.1,47.4,2.6,,8.7,10.74,raw,raw,raw,raw,raw
2017-11-16,101,-1.0,7.0,-7.6,52.1,0.8,,8.6,11.43,raw,raw,raw,raw,raw
2017-11-17,101,-0.2,3.4,-5.8,62.4,0.7,0.0,0.4,3.21,raw,raw,raw,raw,raw
2017-11-18,101,-1.0,3.2,-4.5,48.0,1.7,,8.6,11.0,raw,raw,raw,raw,raw
2017-11-19,101,-2.2,3.6,-9.2,41.3,1.5,,8.5,11.26,raw,raw,raw,raw,raw
2017-11-20,101,-2.6,2.3,-7.7,73.4,1.0,0.0,3.4,6.36,raw,raw,raw,raw,raw
2017-11-21,101,-1.0,5.0,-4.0,77.9,0.9,,5.2,8.08,raw,raw,raw,raw,raw
2017-11-22,101,1.4,5.8,-4.1,71.6,1.1,0.7,1.8,3.34,raw,raw,raw,raw,raw
2017-11-23,101,-1.1,3.6,-6.8,65.3,1.8,0.5,5.9,7.75,raw,raw,raw,raw,raw
2017-11-24,101,-1.4,3.3,-4.9,67.4,1.8,0.8,7.6,10.27,raw,raw,raw,raw,raw
2017-11-25,101,-1.0,1.3,-6.2,85.0,0.6,9.3,0.7,3.51,raw,raw,raw,raw,raw
2017-11-26,101,1.6,6.7,-2.6,89.5,0.7,,3.6,5.66,raw,raw,raw,raw,raw
2017-11-27,101,-0.3,7.1,-4.1,84.0,1.0,,6.1,8.75,raw,raw,raw,raw,raw
2017-11-28,101,3.4,10.6,-2.3,82.8,1.0,0.0,4.9,7.02,raw,raw,raw,raw,raw
2017-11-29,101,4.6,10.0,0.0,61.6,1.4,0.3,7.7,9.8,raw,raw,raw,raw,raw
2017-11-30,101,-1.0,4.3,-4.5,36.6,1.8,,8.2,10.2,raw,raw,raw,raw,raw
2017-12-01,101,-3.6,2.3,-10.4,57.0,1.4,,7.1,8.96,raw,raw,raw,raw,raw
2017-12-02,101,-1.5,5.6,-8.4,73.3,0.8,,5.7,8.56,raw,raw,raw,raw,raw
2017-12-03,101,2.5,5.5,-1.9,89.4,0.7,0.5,0.0,2.34,raw,raw,raw,raw,raw
2017-12-04,101,0.1,3.0,-5.9,51.9,2.5,,8.1,9.93,raw,raw,raw,raw,raw
2017-12-05,101,-5.2,-0.3,-11.0,41.0,1.7,,8.0,10.08,raw,raw,raw,raw,raw
2017-12-06,101,-1.8,2.2,-6.9,81.8,0.8,1.2,4.7,7.69,raw,raw,raw,raw,raw
2017-12-07,101,0.6,5.5,-3.7,65.3,1.6,0.0,5.8,7.5,raw,raw,raw,raw,raw
2017-12-08,101,-4.2,0.4,-9.0,51.9,1.3,,8.0,10.14,raw,raw,raw,raw,raw
2017-12-09,101,-3.4,4.4,-10.0,63.0,0.8,,7.9,9.72,raw,raw,raw,raw,raw
2017-12-10,101,-0.9,2.8,-5.3,71.9,1.7,7.3,0.3,1.07,raw,raw,raw,raw,raw
2017-12-11,101,-7.4,-2.1,-13.6,41.8,3.2,,8.0,9.74,raw,raw,raw,raw,raw
2017-12-12,101,-11.6,-4.4,-17.6,62.3,1.4,,8.0,10.31,raw,raw,raw,raw,raw
2017-12-13,101,-11.5,-4.0,-17.3,70.0,0.8,,7.9,9.88,raw,raw,raw,raw,raw
2017-12-14,101,-9.5,-3.3,-14.5,77.4,0.7,,3.7,6.26,raw,raw,raw,raw,raw
2017-12-15,101,-6.5,-2.8,-11.8,79.5,0.6,0.1,1.0,3.6,raw,raw,raw,raw,raw
2017-12-16,101,-5.8,-2.1,-10.5,56.9,2.0,,7.9,9.64,raw,raw,raw,raw,raw
2017-12-17,101,-9.7,-2.6,-15.8,60.5,1.3,,7.9,10.29,raw,raw,raw,raw,raw
2017-12-18,101,-5.4,-2.2,-12.5,90.0,0.7,1.4,0.0,2.31,raw,raw,raw,raw,raw
2017-12-19,101,-6.2,-0.5,-11.3,63.6,1.6,,7.9,9.1,raw,raw,raw,raw,raw
2017-12-20,101,-6.6,-2.2,-13.9,76.1,0.7,1.1,3.0,5.8,raw,raw,raw,raw,raw
2017-12-21,101,-3.3,2.1,-5.4,88.3,0.8,,4.5,6.35,raw,raw,raw,raw,raw
2017-12-22,101,-0.6,2.5,-4.9,87.4,0.6,,1.0,3.54,raw,raw,raw,raw,raw
2017-12-23,101,2.7,8.1,0.2,85.5,0.7,0.0,4.5,5.9,raw,raw,raw,raw,raw
2017-12-24,101,1.2,1.7,0.6,90.4,0.9,13.3,0.0,0.88,raw,raw,raw,raw,raw
2017-12-25,101,-2.6,1.0,-6.7,57.1,2.2,,7.9,9.66,raw,raw,raw,raw,raw
2017-12-26,101,-5.3,-0.2,-8.9,54.6,2.1,,7.9,10.32,raw,raw,raw,raw,raw
2017-12-27,101,-8.8,-2.2,-14.9,57.9,1.4,,7.9,10.32,raw,raw,raw,raw,raw
2017-12-28,101,-6.4,0.1,-12.8,69.1,0.6,,7.6,9.02,raw,raw,raw,raw,raw
2017-12-29,101,-0.3,5.6,-3.7,78.1,0.8,,4.1,5.86,raw,raw,raw,raw,raw
2017-12-30,101,-0.5,3.2,-4.8,89.1,0.7,1.0,1.0,4.56,raw,raw,raw,raw,raw
2017-12-31,101,-0.2,3.6,-5.7,62.0,1.8,1.1,7.8,10.14,raw,raw,raw,raw,raw
2018-01-01,101,-4.5,3.4,-10.5,63.5,1.0,,8.0,10.9,raw,raw,raw,raw,raw
2018-01-02,101,-3.5,3.5,-9.4,55.1,1.2,,7.8,9.22,raw,raw,raw,raw,raw
2018-01-03,101,-5.6,0.9,-10.6,58.3,0.9,,8.0,9.75,raw,raw,raw,raw,raw
2018-01-04,101,-6.1,-0.8,-11.7,68.8,0.6,,7.1,8.76,raw,raw,raw,raw,raw
2018-01-05,101,-4.2,1.9,-8.4,64.8,1.2,,6.9,8.43,raw,raw,raw,raw,raw
2018-01-06,101,-5.7,2.9,-11.4,69.4,0.8,,7.9,9.85,raw,raw,raw,raw,raw
2018-01-07,101,-4.0,0.7,-10.4,67.4,0.8,,3.4,6.75,raw,raw,raw,raw,raw
2018-01-08,101,0.6,3.9,-1.6,62.6,1.7,0.6,0.2,3.97,raw,raw,raw,raw,raw
2018-01-09,101,-4.1,0.1,-6.9,52.6,3.1,0.0,7.0,8.39,raw,raw,raw,raw,raw
2018-01-10,101,-8.5,-3.9,-12.7,55.9,2.4,,8.1,10.17,raw,raw,raw,raw,raw
2018-01-11,101,-11.3,-6.7,-15.9,56.0,2.2,,8.0,10.31,raw,raw,raw,raw,raw
2018-01-12,101,-12.2,-5.5,-18.7,56.0,1.2,,8.2,11.22,raw,raw,raw,raw,raw
2018-01-13,101,-8.1,0.1,-14.6,71.3,0.6,,6.6,8.21,raw,raw,raw,raw,raw
2018-01-14,101,-3.1,2.2,-9.7,76.3,0.9,,4.0,6.62,raw,raw,raw,raw,raw
2018-01-15,101,3.6,8.2,-1.6,68.8,1.6,0.1,6.9,7.81,raw,raw,raw,raw,raw
2018-01-16,101,0.7,5.2,-3.7,76.5,0.7,,0.6,4.75,raw,raw,raw,raw,raw
2018-01-17,101,3.6,8.2,0.1,74.5,1.2,,1.9,5.15,raw,raw,raw,raw,raw
2018-01-18,101,1.2,4.8,-2.2,67.9,1.2,,0.1,4.86,raw,raw,raw,raw,raw
2018-01-19,101,-0.9,6.3,-5.3,58.8,0.9,,8.4,10.34,raw,raw,raw,raw,raw
2018-01-20,101,-0.9,5.3,-5.3,71.6,0.8,,2.9,5.74,raw,raw,raw,raw,raw
2018-01-21,101,-2.2,5.0,-7.8,64.5,0.8,,7.4,8.67,raw,raw,raw,raw,raw
2018-01-22,101,-0.9,2.7,-3.5,70.5,0.9,4.1,0.4,3.87,raw,raw,raw,raw,raw
2018-01-23,101,-10.5,-2.1,-14.7,42.5,3.3,,7.7,12.11,raw,raw,raw,raw,raw
2018-01-24,101,-14.3,-9.3,-19.3,37.5,2.1,,8.6,12.27,raw,raw,raw,raw,raw
2018-01-25,101,-14.8,-8.4,-20.3,51.4,1.4,,8.4,11.74,raw,raw,raw,raw,raw
2018-01-26,101,-15.7,-8.9,-21.6,56.8,1.1,,8.6,12.46,raw,raw,raw,raw,raw
2018-01-27,101,-12.5,-4.4,-20.4,60.9,0.8,,8.7,12.55,raw,raw,raw,raw,raw
2018-01-28,101,-6.2,-0.7,-9.6,45.4,2.0,,7.9,10.76,raw,raw,raw,raw,raw
2018-01-29,101,-10.1,-4.0,-16.0,49.6,1.8,,8.8,12.52,raw,raw,raw,raw,raw
2018-01-30,101,-7.8,-0.4,-17.0,70.9,1.2,0.8,7.8,11.06,raw,raw,raw,raw,raw
2018-01-31,101,-3.5,0.3,-7.6,62.9,1.2,0.3,0.4,5.14,raw,raw,raw,raw,raw
2018-02-01,101,-6.4,2.5,-13.9,62.5,0.7,,9.0,13.5,raw,raw,raw,raw,raw
2018-02-02,101,-5.5,4.1,-13.2,69.6,0.7,,8.8,12.34,raw,raw,raw,raw,raw
2018-02-03,101,-6.7,-3.3,-10.6,54.8,2.4,,8.3,12.35,raw,raw,raw,raw,raw
2018-02-04,101,-10.8,-5.2,-16.4,55.9,1.8,,9.2,12.91,raw,raw,raw,raw,raw
2018-02-05,101,-10.9,-4.7,-18.0,48.9,1.8,,9.2,14.08,raw,raw,raw,raw,raw
2018-02-06,101,-11.6,-5.3,-17.8,51.3,1.7,,9.1,13.45,raw,raw,raw,raw,raw
2018-02-07,101,-10.6,-2.1,-17.8,54.5,0.9,,9.2,12.54,raw,raw,raw,raw,raw
2018-02-08,101,-7.6,1.8,-15.9,53.8,1.0,,9.3,12.39,raw,raw,raw,raw,raw
2018-02-09,101,-4.3,3.3,-11.0,59.8,0.7,,1.2,6.4,raw,raw,raw,raw,raw
2018-02-10,101,-1.1,5.2,-6.2,44.1,2.4,,6.6,9.93,raw,raw,raw,raw,raw
2018-02-11,101,-5.6,-2.2,-9.7,34.1,3.1,0.0,7.5,12.23,raw,raw,raw,raw,raw
2018-02-12,101,-5.7,-1.4,-12.3,38.0,2.6,,9.3,13.11,raw,raw,raw,raw,raw
2018-02-13,101,-2.3,4.0,-12.6,59.3,2.3,,8.2,12.93,raw,raw,raw,raw,raw
2018-02-14,101,3.6,9.0,-0.1,48.8,2.4,,2.4,5.16,raw,raw,raw,raw,raw
2018-02-15,101,-0.5,6.2,-6.2,36.8,1.2,,9.5,13.87,raw,raw,raw,raw,raw
2018-02-16,101,-1.7,6.1,-9.8,47.8,1.8,,9.5,13.23,raw,raw,raw,raw,raw
2018-02-17,101,-2.1,2.9,-9.2,26.4,1.9,,9.2,14.8,raw,raw,raw,raw,raw
2018-02-18,101,-0.9,5.7,-6.1,40.6,0.9,,7.3,11.1,raw,raw,raw,raw,raw
2018-02-19,101,-0.5,7.1,-6.9,56.5,0.7,,4.6,9.68,raw,raw,raw,raw,raw
2018-02-20,101,-0.6,7.0,-7.6,47.4,1.4,,9.0,13.93,raw,raw,raw,raw,raw
2018-02-21,101,-2.5,5.8,-9.3,42.8,0.9,,9.4,15.2,raw,raw,raw,raw,raw
2018-02-22,101,-0.4,5.3,-7.6,60.0,1.9,0.0,6.6,11.56,raw,raw,raw,raw,raw
2018-02-23,101,1.9,5.9,-6.4,86.5,1.0,5.2,2.7,7.91,raw,raw,raw,raw,raw
2018-02-24,101,2.4,8.5,-2.1,58.8,1.4,,7.3,13.18,raw,raw,raw,raw,raw
2018-02-25,101,1.5,9.4,-3.5,55.6,1.4,,9.5,15.22,raw,raw,raw,raw,raw
2018-02-26,101,1.3,10.9,-6.6,56.5,0.8,,10.0,16.33,raw,raw,raw,raw,raw
2018-02-27,101,0.6,3.1,-4.2,67.6,0.6,,0.0,2.13,raw,raw,raw,raw,raw
2018-02-28,101,3.0,6.2,1.5,83.0,1.9,31.3,0.0,2.0,raw,raw,raw,raw,raw
2018-03-01,101,1.1,4.0,-3.6,62.5,3.0,0.7,9.3,16.28,raw,raw,raw,raw,raw
2018-03-02,101,-1.5,5.3,-7.4,58.8,1.2,,10.1,17.12,raw,raw,raw,raw,raw
2018-03-03,101,6.5,15.5,-1.7,50.6,1.1,,10.1,16.2,raw,raw,raw,raw,raw
2018-03-04,101,8.5,10.8,6.4,92.9,1.7,10.2,0.0,2.86,raw,raw,raw,raw,raw
2018-03-05,101,2.9,6.8,-2.0,69.9,3.4,4.3,2.5,10.22,raw,raw,raw,raw,raw
2018-03-06,101,2.4,10.9,-4.5,66.9,1.2,,10.5,17.67,raw,raw,raw,raw,raw
2018-03-07,101,4.6,10.0,-1.7,65.4,1.4,0.7,5.6,11.36,raw,raw,raw,raw,raw
2018-03-08,101,4.9,9.3,2.0,80.1,1.3,6.4,3.2,8.89,raw,raw,raw,raw,raw
2018-03-09,101,5.0,10.1,0.9,61.3,1.7,,7.4,14.62,raw,raw,raw,raw,raw
2018-03-10,101,4.2,10.3,-2.1,68.9,2.1,,6.8,14.18,raw,raw,raw,raw,raw
2018-03-11,101,5.4,13.5,-1.9,60.4,1.5,,10.1,17.56,raw,raw,raw,raw,raw
2018-03-12,101,5.9,14.9,-1.1,64.3,1.1,,6.0,11.72,raw,raw,raw,raw,raw
2018-03-13,101,10.4,19.1,0.0,68.1,1.6,,5.7,13.75,raw,raw,raw,raw,raw
2018-03-14,101,14.2,21.9,9.1,71.5,1.3,,4.8,11.95,raw,raw,raw,raw,raw
2018-03-15,101,11.8,15.6,5.6,88.5,1.8,5.4,0.1,2.44,raw,raw,raw,raw,raw
2018-03-16,101,3.4,6.5,-1.3,57.8,3.7,,9.0,17.39,raw,raw,raw,raw,raw
2018-03-17,101,4.6,13.0,-3.8,62.1,1.1,,8.9,17.67,raw,raw,raw,raw,raw
2018-03-18,101,6.8,11.5,2.7,68.0,1.0,1.7,0.0,6.75,raw,raw,raw,raw,raw
2018-03-19,101,6.8,9.4,4.3,70.9,3.2,3.4,0.0,3.62,raw,raw,raw,raw,raw
2018-03-20,101,2.9,4.5,0.9,51.4,4.0,,0.1,5.81,raw,raw,raw,raw,raw
2018-03-21,101,2.5,5.0,0.8,51.6,3.1,,0.0,5.05,raw,raw,raw,raw,raw
2018-03-22,101,6.1,14.4,-1.8,48.0,1.5,,10.4,20.07,raw,raw,raw,raw,raw
2018-03-23,101,6.3,14.0,-2.5,57.8,1.5,,10.1,18.2,raw,raw,raw,raw,raw
2018-03-24,101,8.7,15.6,1.4,57.4,2.0,,9.4,17.39,raw,raw,raw,raw,raw
2018-03-25,101,9.7,19.2,1.0,60.9,1.4,,8.5,17.49,raw,raw,raw,raw,raw
2018-03-26,101,10.9,20.4,1.6,61.0,1.5,,10.2,18.19,raw,raw,raw,raw,raw
2018-03-27,101,12.7,20.9,2.9,64.9,1.6,,9.1,16.04,raw,raw,raw,raw,raw
2018-03-28,101,14.4,20.6,6.3,62.1,2.0,,8.0,15.96,raw,raw,raw,raw,raw
2018-03-29,101,15.1,23.1,8.7,59.8,1.3,,8.3,16.85,raw,raw,raw,raw,raw
2018-03-30,101,14.5,22.0,6.4,49.1,1.8,,9.5,18.17,raw,raw,raw,raw,raw
2018-03-31,101,13.9,21.1,6.6,61.8,1.9,,9.5,17.26,raw,raw,raw,raw,raw
2018-04-01,101,15.0,21.2,8.5,66.8,1.3,,4.3,10.22,raw,raw,raw,raw,raw
2018-04-02,101,18.6,23.7,14.9,65.9,1.6,,3.9,10.87,raw,raw,raw,raw,raw
2018-04-03,101,18.3,21.7,14.2,70.0,1.4,,1.8,7.87,raw,raw,raw,raw,raw
2018-04-04,101,9.8,18.4,7.1,71.6,3.3,22.2,5.9,16.31,raw,raw,raw,raw,raw
2018-04-05,101,6.3,7.2,5.7,93.9,1.8,11.2,0.0,2.21,raw,raw,raw,raw,raw
2018-04-06,101,6.6,11.8,4.2,69.1,2.8,8.7,5.3,15.95,raw,raw,raw,raw,raw
2018-04-07,101,4.6,9.1,1.7,43.5,3.7,0.0,4.2,13.59,raw,raw,raw,raw,raw
2018-04-08,101,2.4,7.5,-1.6,72.4,1.5,6.1,4.2,9.43,raw,raw,raw,raw,raw
2018-04-09,101,6.1,13.8,0.9,74.4,1.0,,7.8,18.37,raw,raw,raw,raw,raw
2018-04-10,101,13.2,22.8,1.7,64.5,2.4,9.0,7.6,18.23,raw,raw,raw,raw,raw
2018-04-11,101,13.8,18.4,6.8,50.0,3.5,,11.5,22.86,raw,raw,raw,raw,raw
2018-04-12,101,12.5,21.0,2.7,37.9,2.4,,12.0,23.6,raw,raw,raw,raw,raw
2018-04-13,101,12.8,19.4,4.8,42.1,2.0,,3.7,15.35,raw,raw,raw,raw,raw
2018-04-14,101,9.2,13.2,7.8,88.4,1.3,13.6,0.1,3.64,raw,raw,raw,raw,raw
2018-04-15,101,9.9,15.1,5.8,67.8,1.6,,6.1,13.87,raw,raw,raw,raw,raw
2018-04-16,101,10.7,19.7,2.1,62.4,0.9,,12.3,24.35,raw,raw,raw,raw,raw
2018-04-17,101,12.4,21.3,3.1,54.8,1.4,,11.8,22.82,raw,raw,raw,raw,raw
2018-04-18,101,13.2,22.1,3.9,49.5,1.6,,11.9,23.14,raw,raw,raw,raw,raw
2018-04-19,101,14.7,22.8,5.3,52.1,1.8,,11.6,21.78,raw,raw,raw,raw,raw
2018-04-20,101,17.9,29.1,7.7,61.3,1.1,,11.2,21.87,raw,raw,raw,raw,raw
2018-04-21,101,18.4,28.4,9.4,47.5,1.6,,12.1,24.29,raw,raw,raw,raw,raw
2018-04-22,101,13.9,21.7,9.3,58.6,2.4,6.9,0.6,11.33,raw,raw,raw,raw,raw
2018-04-23,101,9.0,9.9,7.9,92.6,2.5,60.4,0.0,2.44,raw,raw,raw,raw,raw
2018-04-24,101,10.4,13.4,5.7,68.3,2.7,1.4,0.0,8.59,raw,raw,raw,raw,raw
2018-04-25,101,12.4,23.8,1.5,58.4,1.0,,12.5,24.31,raw,raw,raw,raw,raw
2018-04-26,101,15.4,23.4,6.3,54.0,1.8,,11.9,22.34,raw,raw,raw,raw,raw
2018-04-27,101,15.7,23.6,7.7,60.9,1.3,,11.2,22.33,raw,raw,raw,raw,raw
2018-04-28,101,16.1,24.9,8.5,57.0,1.9,,11.9,23.7,raw,raw,raw,raw,raw
2018-04-29,101,15.9,24.2,6.2,53.3,1.7,,10.8,22.24,raw,raw,raw,raw,raw
2018-04-30,101,18.2,26.4,10.4,63.6,1.2,,9.5,20.76,raw,raw,raw,raw,raw
2018-05-01,101,19.7,25.8,13.3,73.0,1.0,,4.4,15.4,raw,raw,raw,raw,raw
2018-05-02,101,13.4,19.0,8.2,84.8,2.3,20.2,0.0,2.82,raw,raw,raw,raw,raw
2018-05-03,101,9.2,14.1,4.8,75.8,2.2,0.0,2.4,8.29,raw,raw,raw,raw,raw
2018-05-04,101,13.7,21.1,3.4,51.5,2.8,,12.0,23.83,raw,raw,raw,raw,raw
2018-05-05,101,18.7,23.8,12.8,43.5,2.9,,8.8,19.49,raw,raw,raw,raw,raw
2018-05-06,101,16.1,19.3,13.3,93.1,1.2,17.6,2.5,8.67,raw,raw,raw,raw,raw
2018-05-07,101,17.6,25.1,12.1,73.4,1.6,,6.2,16.29,raw,raw,raw,raw,raw
2018-05-08,101,15.0,18.1,11.3,59.3,3.6,,11.7,25.91,raw,raw,raw,raw,raw
2018-05-09,101,13.6,20.0,8.1,61.6,2.1,,9.9,25.27,raw,raw,raw,raw,raw
2018-05-10,101,15.8,23.7,7.6,62.1,2.0,,12.5,24.64,raw,raw,raw,raw,raw
2018-05-11,101,16.4,23.2,9.6,63.8,1.5,,6.5,20.07,raw,raw,raw,raw,raw
2018-05-12,101,13.3,16.4,11.6,92.5,0.7,25.7,0.0,2.72,raw,raw,raw,raw,raw
2018-05-13,101,17.6,22.7,13.3,81.4,1.4,1.0,6.5,18.12,raw,raw,raw,raw,raw
2018-05-14,101,18.7,25.0,13.3,80.4,1.3,,6.6,19.07,raw,raw,raw,raw,raw
2018-05-15,101,22.2,29.7,15.0,69.3,1.1,,8.5,21.18,raw,raw,raw,raw,raw
2018-05-16,101,21.3,23.2,19.5,97.8,0.7,15.7,0.0,1.59,raw,raw,raw,raw,raw
2018-05-17,101,20.2,22.7,15.9,99.3,1.4,90.0,0.1,3.62,raw,raw,raw,raw,raw
2018-05-18,101,13.7,15.9,10.6,83.4,2.9,17.3,0.3,6.75,raw,raw,raw,raw,raw
2018-05-19,101,15.5,22.7,8.2,57.5,2.7,,13.6,28.28,raw,raw,raw,raw,raw
2018-05-20,101,15.4,20.4,8.4,47.9,3.0,,5.5,14.73,raw,raw,raw,raw,raw
2018-05-21,101,17.0,25.1,7.2,59.1,1.8,,10.5,25.07,raw,raw,raw,raw,raw
2018-05-22,101,17.7,23.4,12.6,81.5,1.0,6.7,4.7,14.45,raw,raw,raw,raw,raw
2018-05-23,101,18.9,24.4,14.3,62.0,1.4,7.3,13.0,28.3,raw,raw,raw,raw,raw
2018-05-24,101,18.6,25.8,10.2,61.4,1.8,,12.3,25.89,raw,raw,raw,raw,raw
2018-05-25,101,19.5,27.1,12.0,62.0,1.3,,12.7,25.18,raw,raw,raw,raw,raw
2018-05-26,101,21.3,30.6,12.0,62.1,1.1,,13.0,26.79,raw,raw,raw,raw,raw
2018-05-27,101,20.8,26.6,16.6,67.5,1.4,,3.4,16.68,raw,raw,raw,raw,raw
2018-05-28,101,21.5,30.0,12.8,63.1,1.4,,13.2,27.18,raw,raw,raw,raw,raw
2018-05-29,101,22.9,28.0,18.9,65.3,1.6,0.3,6.9,19.92,raw,raw,raw,raw,raw
2018-05-30,101,21.7,26.8,16.7,62.8,1.8,0.1,10.6,22.77,raw,raw,raw,raw,raw
2018-05-31,101,21.1,29.1,13.3,63.4,1.1,,13.2,27.18,raw,raw,raw,raw,raw
